Metal,Relation,lag_months,N,pearson_r,p_raw,spearman_rho,spearman_p,p_BH
Aluminum,dONI_return,4,410,-0.10475991787253157,0.03395644520865113,-0.10574709010236473,0.03229957095607421,0.15126052865671868
Aluminum,dONI_return,5,409,-0.15285077558570184,0.001935271332138924,-0.14885708669478465,0.0025439318145104436,0.044650661276547404
Aluminum,dONI_return,6,408,-0.1507326199452873,0.002267408517356132,-0.1536104105559997,0.0018598395711653714,0.044650661276547404
Aluminum,dONI_return,7,407,-0.10273858877900295,0.03828564380196355,-0.10567038190856143,0.033069926740592205,0.15633304552468452
Aluminum,dONI_return,8,406,-0.05207417440440669,0.2952191492704879,-0.04007291034274825,0.4206576791991059,0.6280706496197359
Aluminum,dONI_return,9,405,-0.01911759242826523,0.7012897333307687,-0.014850361795953356,0.7657409559340997,0.9362021467756506
Aluminum,dONI_return,10,404,-0.04168131112662378,0.4034073757855731,-0.0457476635953566,0.35906518806439036,0.7906784565397234
Aluminum,dONI_return,11,403,-0.0027067034089494763,0.9568013061824179,-0.013196205083452692,0.7917023967879503,0.9767346667278849
Aluminum,dONI_return,12,402,-0.030043820806209542,0.5480820627110214,-0.04297008260431945,0.3901961869936598,0.8952007024280016
Aluminum,dONI_return,13,401,0.010686032229650741,0.8310729155985502,-0.009105732978032044,0.8557579593933369,0.9362021467756506
Aluminum,dONI_return,14,400,-0.00562198626377107,0.9107530527856519,-0.03582118550781963,0.4749730913610737,0.970149991010803
Aluminum,dONI_return,15,399,0.018262161449832483,0.7161027642527228,-0.021039686633944184,0.6752195917217786,0.9362021467756506
Aluminum,dONI_return,16,398,0.004014144021774786,0.9363721732212147,-0.016440632770325682,0.7436829478301235,0.9762177976136068
Aluminum,dONI_return,17,397,-0.0009622934884127473,0.9847508742485491,-0.017141945646051943,0.733480855013179,0.9847508742485491
Aluminum,dONI_return,18,396,0.011406573003965918,0.8209853998753494,0.002948685948017083,0.9533561406929331,0.9362021467756506
Aluminum,dONI_return,19,395,0.03645545997040895,0.46999822645334915,0.017953263999127472,0.7220563095218454,0.8224968962933611
Aluminum,dONI_return,20,394,0.05358400711516713,0.2886920707791985,0.04395378305128974,0.38424233891114995,0.6280706496197359
Aluminum,dONI_return,21,393,0.05159310624873418,0.3076264406300747,0.04159445452236433,0.410902019406798,0.6280706496197359
Aluminum,dONI_return,22,392,0.01111766309306591,0.8263210690705711,0.016561591856130112,0.7437601125954488,0.9362021467756506
Aluminum,dONI_return,23,391,0.010987641328733547,0.8285376449827274,-0.0003954585528158837,0.9937808311948596,0.9362021467756506
Aluminum,dONI_return,24,390,-0.01660999962798659,0.7436747937267194,-0.008099516953259936,0.8733207828084931,0.9362021467756506
Aluminum,ONI_logprice,-24,391,0.1044517573993487,0.03897628287302043,0.08542778479256263,0.09162224682905068,0.059682433149312535
Aluminum,ONI_logprice,-23,392,0.10857857667284175,0.03161547593563094,0.08529839922155995,0.09169880114940908,0.05163861069486386
Aluminum,ONI_logprice,-22,393,0.11199811158469782,0.026405657442233704,0.08510124849681701,0.09203679324913316,0.04461645567825695
Aluminum,ONI_logprice,-21,394,0.11223353425256462,0.02589807862451632,0.08296801895951417,0.10007874565801246,0.04461645567825695
Aluminum,ONI_logprice,-20,395,0.1060274961800499,0.03515941452485601,0.07718164119129585,0.12567588072921845,0.05557455844251434
Aluminum,ONI_logprice,-19,396,0.09316654649658088,0.06400279777802746,0.06563481249160145,0.19244054657575083,0.0871149191978707
Aluminum,ONI_logprice,-18,397,0.0732495530243294,0.14515982788575735,0.047456653964038246,0.3456210358389066,0.18238029657441307
Aluminum,ONI_logprice,-17,398,0.04626424238624887,0.35728083900773233,0.021766463671236528,0.6650691926915625,0.40713397933439266
Aluminum,ONI_logprice,-16,399,0.012397382940837231,0.8050087641993008,-0.010697540409472696,0.8313122230175152,0.8217797801201195
Aluminum,ONI_logprice,-15,400,-0.02679382790137107,0.5931371297289268,-0.04650926980817351,0.35352350569529667,0.631819986015596
Aluminum,ONI_logprice,-14,401,-0.06359403866820752,0.20380661689809446,-0.08198510494538344,0.10113285002786311,0.2496631057001657
Aluminum,ONI_logprice,-13,402,-0.09675098080240911,0.052579301009556184,-0.11487819423633928,0.02123611444255294,0.07577605145494862
Aluminum,ONI_logprice,-12,403,-0.12343830896207679,0.01314560475411766,-0.14429173260428552,0.0036979056357285957,0.025765385318070613
Aluminum,ONI_logprice,-11,404,-0.14404691910104983,0.0037140146428718828,-0.16845867899215403,0.0006743165293234111,0.007582779895863427
Aluminum,ONI_logprice,-10,405,-0.15614084305557913,0.0016220349218790244,-0.18309385844781062,0.0002116677881152131,0.0036127141441850996
Aluminum,ONI_logprice,-9,406,-0.16149808348400843,0.0010926156247453402,-0.1901040413316861,0.00011626006951784737,0.0027015058466617263
Aluminum,ONI_logprice,-8,407,-0.16283418078954462,0.0009772930391798323,-0.191505763760694,0.00010122296352509481,0.0027015058466617263
Aluminum,ONI_logprice,-7,408,-0.16201688478988102,0.0010224888235158757,-0.19048016807390095,0.00010829770480670896,0.0027015058466617263
Aluminum,ONI_logprice,-6,409,-0.1601662854979828,0.0011530099560104244,-0.1893898075967711,0.00011649889607876553,0.0027015058466617263
Aluminum,ONI_logprice,-5,410,-0.15991503905554974,0.0011577882199978826,-0.18779546013083193,0.00013074878294713237,0.0027015058466617263
Aluminum,ONI_logprice,-4,411,-0.1600206305703889,0.0011329639967180703,-0.18616400703757754,0.00014712815480193798,0.0027015058466617263
Aluminum,ONI_logprice,-3,412,-0.160314480894946,0.0010935363198458401,-0.18416272367239409,0.0001706364679955059,0.0027015058466617263
Aluminum,ONI_logprice,-2,413,-0.1622995328376657,0.0009319832782881945,-0.1824468744121115,0.00019311557512704196,0.0027015058466617263
Aluminum,ONI_logprice,-1,414,-0.16907079170045713,0.0005511469204450126,-0.18316126804260272,0.00017877649145355313,0.002250516591817135
Aluminum,ONI_logprice,0,415,-0.18096218602732111,0.00021055639285552346,-0.18827724955667527,0.00011408876897863225,0.0009379330227200591
Aluminum,ONI_logprice,1,414,-0.20299731919908282,3.164390775264125e-05,-0.20143564524169072,3.649579725187426e-05,0.00017228349776438013
Aluminum,ONI_logprice,2,413,-0.22452773916644594,4.06405508126797e-06,-0.21598174526086147,9.49614470456012e-06,2.844838556887579e-05
Aluminum,ONI_logprice,3,412,-0.24236652523660127,6.391901328296741e-07,-0.23021123774525099,2.3335924850456506e-06,6.264063301730806e-06
Aluminum,ONI_logprice,4,411,-0.25535533619167594,1.5346994030074985e-07,-0.24048346302550655,8.094105280224481e-07,2.5066756915789145e-06
Aluminum,ONI_logprice,5,410,-0.2610414950737631,8.193576385016193e-08,-0.24382496769962966,5.803915073039304e-07,2.5066756915789145e-06
Aluminum,ONI_logprice,6,409,-0.25777897327183946,1.2439675032374107e-07,-0.2393065222793514,9.77156646900285e-07,2.5066756915789145e-06
Aluminum,ONI_logprice,7,408,-0.2470205931232115,4.3543265021003633e-07,-0.2288787759959222,2.9960621843872004e-06,5.334049965072946e-06
Aluminum,ONI_logprice,8,407,-0.23036483363773738,2.6471466250395286e-06,-0.21417375882885256,1.3114980418488063e-05,2.1618364104489484e-05
Aluminum,ONI_logprice,9,406,-0.21085868217018325,1.8369155586382116e-05,-0.1977650043834612,6.013903501578424e-05,0.00011251107796659047
Aluminum,ONI_logprice,10,405,-0.18928191627205765,0.00012702896989162763,-0.17875683362417522,0.00029982062939312904,0.0006224419524689754
Aluminum,ONI_logprice,11,404,-0.16655919941910582,0.000776801006972237,-0.15657552477949377,0.0015947219950926872,0.0027015058466617263
Aluminum,ONI_logprice,12,403,-0.14466950551531038,0.0036082205901334773,-0.13292754092073766,0.0075382551271573305,0.007582779895863427
Aluminum,ONI_logprice,13,402,-0.12244695336493014,0.01402354109952029,-0.10775681556906298,0.0307662508334916,0.026428981302942082
Aluminum,ONI_logprice,14,401,-0.1010656685851617,0.043103849087568445,-0.08315614852302101,0.09633576830310486,0.06400268500881376
Aluminum,ONI_logprice,15,400,-0.07850515587946845,0.1169722574821755,-0.05593226624902522,0.26441428250715715,0.15490920585477297
Aluminum,ONI_logprice,16,399,-0.0559347020845781,0.26499516929736666,-0.029640949930599212,0.5549562386922032,0.3091610308469278
Aluminum,ONI_logprice,17,398,-0.032862145591768595,0.5132971727605968,-0.003952681745939588,0.9373443931341385,0.5589235881170943
Aluminum,ONI_logprice,18,397,-0.009486618863220326,0.8505413336129691,0.0209769928109979,0.6769040295734593,0.8505413336129691
Aluminum,ONI_logprice,19,396,0.014997416805914935,0.7660709698475329,0.04663694740282362,0.35463646845909996,0.798669734521896
Aluminum,ONI_logprice,20,395,0.03790605131385783,0.4525020053944534,0.06998008110728153,0.1651001707082384,0.5039226878256413
Aluminum,ONI_logprice,21,394,0.058905502260850555,0.2433965660375422,0.08871871038111342,0.07859606782962016,0.29088857892291625
Aluminum,ONI_logprice,22,393,0.07765007438864324,0.12434952232320534,0.10149235880542276,0.04434726095718776,0.16034543667992268
Aluminum,ONI_logprice,23,392,0.09647954401198783,0.05631993735518677,0.11150161556368543,0.027282145566110076,0.07884791229726147
Aluminum,ONI_logprice,24,391,0.11346174073504034,0.024856389505002466,0.1199809448870364,0.017622611953888367,0.04461645567825695
Nickel,ONI_return,-24,390,0.02561400071143968,0.614054044292854,0.02348403740649014,0.64383199730586,0.8458131160599995
Nickel,ONI_return,-23,391,0.019908415853686346,0.6947316824334325,0.011213109460173398,0.8250753412205016,0.8510463109809548
Nickel,ONI_return,-22,392,0.00844652347084415,0.8676048819193188,-0.008808917252393855,0.8619801480111061,0.9241878090010135
Nickel,ONI_return,-21,393,-0.013226558376432208,0.7937975314696993,-0.03785502163832238,0.45426450810747987,0.9045599777212853
Nickel,ONI_return,-20,394,-0.05232578727089368,0.300180160221436,-0.0700134653493375,0.16543729070997718,0.5643049660666781
Nickel,ONI_return,-19,395,-0.08962054811826654,0.07522175214273166,-0.10514857007564535,0.036711544417823275,0.24572439033292343
Nickel,ONI_return,-18,396,-0.12229651741830211,0.014886690615182179,-0.12887871250614527,0.01025052880281446,0.08430798757921666
Nickel,ONI_return,-17,397,-0.14580135020800372,0.003597157196207425,-0.14189743595807214,0.004615405221646347,0.04406517565354096
Nickel,ONI_return,-16,398,-0.15303435393982806,0.002202489435004425,-0.14749519807219774,0.0031837884847775665,0.04276240317880763
Nickel,ONI_return,-15,399,-0.16209346954170972,0.001157426307231981,-0.15108250173003301,0.0024798520521603215,0.04276240317880763
Nickel,ONI_return,-14,400,-0.15008385714975903,0.002618106317069855,-0.14982381123908908,0.0026639205761667924,0.04276240317880763
Nickel,ONI_return,-13,401,-0.1354508351102567,0.006598352349149576,-0.14604873976246183,0.0033762644337488757,0.06466385302166584
Nickel,ONI_return,-12,402,-0.10541106064286433,0.03461845296216417,-0.12238346001459371,0.014073718784662166,0.13048493808815725
Nickel,ONI_return,-11,403,-0.07670748132254114,0.12420159637376368,-0.09002825817571543,0.07101860665583427,0.3203093801218116
Nickel,ONI_return,-10,404,-0.05671707197486396,0.2553784112990874,-0.061173817484620974,0.21985339571956045,0.5213975897356368
Nickel,ONI_return,-9,405,-0.03542659727789612,0.4771052218076303,-0.036223640860968014,0.4672430080783895,0.7337041325699821
Nickel,ONI_return,-8,406,-0.00918744910091592,0.8535780064851575,-0.020843318907699998,0.675412115092719,0.9241878090010135
Nickel,ONI_return,-7,407,0.013314452473638999,0.7888573430348906,-0.009698683051529338,0.8453409864769726,0.9045599777212853
Nickel,ONI_return,-6,408,0.023822402138002588,0.6313833254968507,-0.00793991601581908,0.872968582480795,0.8458131160599995
Nickel,ONI_return,-5,409,0.00559181506380186,0.9102349171218387,-0.029842923740186555,0.5472921677897311,0.9489683178504276
Nickel,ONI_return,-4,410,-0.020315323146555292,0.6817029715572105,-0.0476617093470228,0.3357097401045097,0.8510463109809548
Nickel,ONI_return,-3,411,-0.033820706469808524,0.4941272729552941,-0.05104095977486167,0.301940153449142,0.7337041325699821
Nickel,ONI_return,-2,412,-0.046372814516812674,0.3477765730725581,-0.04890451963313334,0.3220616954468443,0.5876224855363913
Nickel,ONI_return,-1,413,-0.0628540025734007,0.20240357459670935,-0.056785393353648926,0.24954830617104837,0.45080796160176173
Nickel,ONI_return,0,414,-0.07812681579281708,0.11245238867493071,-0.07387385113026898,0.13345469315113245,0.3061203913928669
Nickel,ONI_return,1,414,-0.08143069413831631,0.09800389459890657,-0.08563549978535552,0.08179677584420054,0.3001369272091514
Nickel,ONI_return,2,413,-0.07968731383232432,0.10585631625479201,-0.0895827688487173,0.06896068097570283,0.3051152644991064
Nickel,ONI_return,3,412,-0.06295165004119431,0.20225197257312588,-0.07454857425100637,0.13087097655916613,0.45080796160176173
Nickel,ONI_return,4,411,-0.040770285845474825,0.4097310747749233,-0.04606782626692082,0.35154871228161244,0.6692274221323747
Nickel,ONI_return,5,410,-0.022067858886046076,0.6559367022506118,-0.016871397802081422,0.7334039578302449,0.8458131160599995
Nickel,ONI_return,6,409,0.00203198296330325,0.9673209414369224,0.014054176339846448,0.7768915128874442,0.9740070712031651
Nickel,ONI_return,7,408,0.023268556099170876,0.6393389499794336,0.04181139125230109,0.3996055103491756,0.8458131160599995
Nickel,ONI_return,8,407,0.046941177648726747,0.344857598461071,0.06812614507985146,0.1701380657057865,0.5876224855363913
Nickel,ONI_return,9,406,0.0619926616318314,0.21259357796747816,0.07775508395290978,0.11775651615119556,0.4529167530611491
Nickel,ONI_return,10,405,0.054603963166029806,0.27294524203454845,0.07104750276243268,0.15352565164229817,0.534972674387715
Nickel,ONI_return,11,404,0.05053514743308043,0.3109435527306185,0.05843380758822615,0.24125031051562104,0.5643049660666781
Nickel,ONI_return,12,403,0.025023396195429173,0.6164701830360755,0.029341685387399008,0.5569840682171692,0.8458131160599995
Nickel,ONI_return,13,402,0.008612060576646565,0.8633299925499545,0.014050622662913771,0.7788248837981965,0.9241878090010135
Nickel,ONI_return,14,401,0.0016322150287592112,0.9740070712031651,0.012295865726584403,0.8060962788237978,0.9740070712031651
Nickel,ONI_return,15,400,0.014391122199931158,0.7741608938287745,0.039845341163025794,0.4267714207636123,0.9045599777212853
Nickel,ONI_return,16,399,0.03446514821067393,0.4924073932571699,0.06296007331580314,0.20950555933288084,0.7337041325699821
Nickel,ONI_return,17,398,0.06691338389268385,0.18279032373600224,0.09499524792749157,0.058295069858687674,0.44783629315320544
Nickel,ONI_return,18,397,0.10093847507359296,0.04443337819811238,0.12106524119843266,0.01580077099234905,0.15551682369339334
Nickel,ONI_return,19,396,0.12347489830798117,0.013941478037022982,0.13707280228518984,0.006295148494109639,0.08430798757921666
Nickel,ONI_return,20,395,0.12419986078605087,0.013504819032698578,0.1367868413468003,0.006473550569472412,0.08430798757921666
Nickel,ONI_return,21,394,0.12008151885254187,0.017097164050675184,0.13746375797952048,0.006278064897630534,0.08430798757921666
Nickel,ONI_return,22,393,0.11522541942650108,0.022336696938461013,0.1303529744918948,0.009682617143747341,0.09120817916538247
Nickel,ONI_return,23,392,0.11850085100894214,0.018926282925946596,0.1292566556043244,0.010415121327283866,0.08430798757921666
Nickel,ONI_return,24,391,0.11878872986389864,0.01878855130287841,0.12821230638636164,0.011161594645442209,0.08430798757921666
Nickel,dONI_return,-24,390,0.0223214973716205,0.6603325646641343,0.020434569640131753,0.6874654002987504,0.76358420051864
Nickel,dONI_return,-23,391,0.04412701320383399,0.38419902483336055,0.0545926852679528,0.28154839561758477,0.5113837137061189
Nickel,dONI_return,-22,392,0.09887737883203498,0.05043964987015833,0.09788165586810603,0.05281612776478418,0.20181433666790727
Nickel,dONI_return,-21,393,0.1419836202287952,0.00480161768935823,0.11816867225650364,0.019111108265892175,0.10688418040776532
Nickel,dONI_return,-20,394,0.14747797327659767,0.003345022073310225,0.13896096907177333,0.005728158609377304,0.10688418040776532
Nickel,dONI_return,-19,395,0.13259129330763125,0.008327186730467048,0.10183607962432219,0.04309384752567814,0.10688418040776532
Nickel,dONI_return,-18,396,0.09452898351624345,0.06019442425615308,0.07283517473422377,0.14796919741622677,0.20819341085388224
Nickel,dONI_return,-17,397,0.04361153730546341,0.3861468858597224,0.03863484814259803,0.4426932252239424,0.5113837137061189
Nickel,dONI_return,-16,398,0.021420005383055087,0.670084094332684,0.019707602689155397,0.6950826667752286,0.76358420051864
Nickel,dONI_return,-15,399,-0.045354607083417334,0.366217988329036,-0.056204509000152246,0.2626935337584423,0.5113837137061189
Nickel,dONI_return,-14,400,-0.06658447219096779,0.18384890696767298,-0.05858398412602581,0.24239671613934027,0.3589961916007394
Nickel,dONI_return,-13,401,-0.12280007987213322,0.013866119148532603,-0.09138137615246894,0.06754585787640113,0.11323997304634958
Nickel,dONI_return,-12,402,-0.11945933359351356,0.01656240583592518,-0.0953586041744197,0.05608999712659013,0.11593684085147625
Nickel,dONI_return,-11,403,-0.07929310259510004,0.11197984587274654,-0.06667431462291452,0.18161243304045047,0.274350622388229
Nickel,dONI_return,-10,404,-0.08761016664014074,0.07859964638649378,-0.07346860190989857,0.14044986453739514,0.21396570405212192
Nickel,dONI_return,-9,405,-0.11557469654206932,0.01999145648570547,-0.08500288662305429,0.08755175042831148,0.12244767097494601
Nickel,dONI_return,-8,406,-0.08836843811351881,0.07531099202933714,-0.06138347893008326,0.21713080223892955,0.21396570405212192
Nickel,dONI_return,-7,407,0.004970058493510378,0.920376563395442,0.023462502616754692,0.6369643650484216,0.920376563395442
Nickel,dONI_return,-6,408,0.06496120167925722,0.19036175133879615,0.08437255901112044,0.08874609135649851,0.3589961916007394
Nickel,dONI_return,-5,409,0.10301830766184801,0.0372891783598915,0.1001790552902161,0.04287848260425473,0.20181433666790727
Nickel,dONI_return,-4,410,0.06676484538760673,0.17725232724704515,0.039532005073474506,0.42467881618151293,0.3589961916007394
Nickel,dONI_return,-3,411,0.06470437184420556,0.19048777513508625,0.031141433133061648,0.5289796370959027,0.3589961916007394
Nickel,dONI_return,-2,412,0.04922547773231021,0.31889231432933046,0.019791118216995928,0.688762836983065,0.4931623814742324
Nickel,dONI_return,-1,413,0.04779476421638852,0.33258794392714686,0.01225226052594716,0.803940977722206,0.49384270461909685
Nickel,dONI_return,0,414,0.012904621355572457,0.7934854969159021,-0.01892116140301759,0.7010829382051037,0.8141711964012062
Nickel,dONI_return,1,413,-0.018515275246723518,0.7075365808891183,-0.05697820009054468,0.24794175491055212,0.7879384650810636
Nickel,dONI_return,2,412,-0.055249346667766944,0.26318841172900465,-0.08481432232528546,0.08553945834107889,0.46057972052575813
Nickel,dONI_return,3,411,-0.09078626635276509,0.06595706528673768,-0.12536803618811973,0.01096204763627697,0.20819341085388224
Nickel,dONI_return,4,410,-0.07444910928429824,0.132332735167035,-0.11281607725830922,0.022331869502011617,0.308776382056415
Nickel,dONI_return,5,409,-0.09553197094611487,0.0535425791159754,-0.12663953621157534,0.010358782743596277,0.20181433666790727
Nickel,dONI_return,6,408,-0.0979186417002446,0.04809325079787837,-0.10271924763410592,0.038083939597782314,0.20181433666790727
Nickel,dONI_return,7,407,-0.09056085646995757,0.06798152191147175,-0.07079231497603769,0.15399025383243128,0.20819341085388224
Nickel,dONI_return,8,406,-0.049994193586530906,0.31495573760231416,-0.0199678236201613,0.6883170498414999,0.4931623814742324
Nickel,dONI_return,9,405,0.05300429417327638,0.2872643383219029,0.06397257360781371,0.19887604626005775,0.48537767509562907
Nickel,dONI_return,10,404,0.04711997358959421,0.34481716169774707,0.06089120528671755,0.22199541575281573,0.496942380093812
Nickel,dONI_return,11,403,0.10038821068362846,0.04399799025308288,0.0898491385132374,0.07158444566846874,0.20181433666790727
Nickel,dONI_return,12,402,0.061124569196587854,0.22137831803942823,0.05399320107582531,0.28015230753156894,0.40176065125674015
Nickel,dONI_return,13,401,0.02567723503187801,0.6081852299417396,0.033584141213254946,0.5024679293055709,0.76358420051864
Nickel,dONI_return,14,400,-0.04963595227166395,0.322065228717866,-0.03656964690198041,0.4657887969206564,0.4931623814742324
Nickel,dONI_return,15,399,-0.0835980712330516,0.09540484541378541,-0.0714805651102452,0.15410889175330383,0.24604407501449924
Nickel,dONI_return,16,398,-0.12629072045403505,0.011679869897818001,-0.1290612346900942,0.009953136417967252,0.11323997304634958
Nickel,dONI_return,17,397,-0.13146910674628492,0.008725239216960433,-0.13970853564600466,0.0052939047744389595,0.10688418040776532
Nickel,dONI_return,18,396,-0.07053772020357091,0.161216695991572,-0.07017050595896739,0.16341435232403623,0.3589961916007394
Nickel,dONI_return,19,395,0.013360978823859598,0.7912294350321559,0.007720528592465606,0.8784310301735896,0.8141711964012062
Nickel,dONI_return,20,394,0.03778360040505929,0.45454022348177836,0.02908233403346154,0.5649156741828225,0.5861176565949248
Nickel,dONI_return,21,393,0.01643133886614833,0.7453907698694753,0.014172638756429384,0.7794155685143013,0.8116477271912064
Nickel,dONI_return,22,392,-0.02201843702886452,0.663850372115681,0.0033487135208618885,0.9473064907444985,0.76358420051864
Nickel,dONI_return,23,391,-0.023659589984795913,0.6409252396068403,-0.02192765813598173,0.6655559852503634,0.76358420051864
Nickel,dONI_return,24,390,-0.013030267756946514,0.7975554576991407,-0.024757854654029545,0.6259509585174887,0.8141711964012062
Nickel,ONI_logprice,-24,391,0.08758210723076311,0.08370099282092952,0.08175079876101062,0.10651777814323203,0.11153263545389362
Nickel,ONI_logprice,-23,392,0.08994581343928867,0.0752797485668157,0.08441952148727151,0.09510466141227153,0.10849140234629322
Nickel,ONI_logprice,-22,393,0.09062113846540269,0.07273891214362287,0.0848336068161494,0.09306780437241802,0.10800626348598548
Nickel,ONI_logprice,-21,394,0.08809460931474548,0.08072946597546177,0.07976382136071417,0.11393389382524916,0.11153263545389362
Nickel,ONI_logprice,-20,395,0.07982059393110708,0.11321568735917029,0.06767528454338129,0.1794999200084679,0.14224535078459857
Nickel,ONI_logprice,-19,396,0.06605898287378256,0.18957584442681305,0.048595329945374126,0.33477132422266803,0.2265662530954595
Nickel,ONI_logprice,-18,397,0.047222072060895445,0.3480132380166082,0.02426353003061179,0.6298102243039273,0.3875601968821319
Nickel,ONI_logprice,-17,398,0.024126689815289887,0.6313113584081897,-0.0026972307668863284,0.957221638298906,0.644463678375027
Nickel,ONI_logprice,-16,399,-0.000545823417556237,0.9913282754096315,-0.029972986787607382,0.5505302722752781,0.9913282754096315
Nickel,ONI_logprice,-15,400,-0.02626097914599944,0.6005107086691163,-0.056003981434129234,0.263801313550473,0.6286305051795726
Nickel,ONI_logprice,-14,401,-0.0496584091574203,0.3212381578312149,-0.08028170002912524,0.10844691089037282,0.3660620868309193
Nickel,ONI_logprice,-13,402,-0.07036965893259498,0.1590540630478386,-0.10295838707522345,0.03907772940466431,0.19484122723360225
Nickel,ONI_logprice,-12,403,-0.08612153426733878,0.08421852064885844,-0.12161801091604618,0.014567533878316143,0.11153263545389362
Nickel,ONI_logprice,-11,404,-0.09737414557541134,0.050490878098969974,-0.13524235853717517,0.006480309529598492,0.07731415708904778
Nickel,ONI_logprice,-10,405,-0.10513347739050784,0.034421791644621016,-0.14274523833542094,0.003994847823567202,0.056222259686214325
Nickel,ONI_logprice,-9,406,-0.10975544453182405,0.02700973726512952,-0.14545470910041605,0.0033094280581713173,0.0501314701321827
Nickel,ONI_logprice,-8,407,-0.11079389194359675,0.025404635404428912,-0.14429440082431125,0.0035300950671088936,0.04979308539268067
Nickel,ONI_logprice,-7,408,-0.10905376647486809,0.02762346313405985,-0.14048734772317853,0.004467536578907778,0.0501314701321827
Nickel,ONI_logprice,-6,409,-0.10647670540047251,0.031327230141257725,-0.13523833095164456,0.006157949284922609,0.0529322164455734
Nickel,ONI_logprice,-5,410,-0.10734993330745013,0.029756398290656797,-0.13363489020540933,0.006732313766584731,0.052073697008649396
Nickel,ONI_logprice,-4,411,-0.1129747232469484,0.021979937029022106,-0.1353960550961802,0.005973857637434629,0.0448757047675868
Nickel,ONI_logprice,-3,412,-0.12098380870581091,0.01399956734636623,-0.1382263170122432,0.004943887170108026,0.03118085454417933
Nickel,ONI_logprice,-2,413,-0.1309842830925035,0.0076910613249349235,-0.14208667339228348,0.0038099313950225055,0.01794580975818149
Nickel,ONI_logprice,-1,414,-0.14358394571256414,0.003413112631105124,-0.14863036902967147,0.002430246046225613,0.008802237838113215
Nickel,ONI_logprice,0,415,-0.15838936015685345,0.0012063980501634604,-0.15945946095710986,0.0011160155523940562,0.0034772649681182096
Nickel,ONI_logprice,1,414,-0.17458849287048506,0.0003582667072920906,-0.17426854802185252,0.00036745786004238666,0.0017555068657312438
Nickel,ONI_logprice,2,413,-0.1895339339691881,0.00010649665858319036,-0.19008069651018408,0.00010162461760931226,0.0007262611450055345
Nickel,ONI_logprice,3,412,-0.2008599610112977,4.016104855118274e-05,-0.20407077729013587,2.9982318071456724e-05,0.0003935782758015908
Nickel,ONI_logprice,4,411,-0.20804308063558086,2.1239403897594506e-05,-0.21294022274487115,1.3376602343377843e-05,0.0002959665179758617
Nickel,ONI_logprice,5,410,-0.21169935312263075,1.5420979349477533e-05,-0.21654749640401172,9.690474137894176e-06,0.0002959665179758617
Nickel,ONI_logprice,6,409,-0.21129788103671476,1.6406619600737344e-05,-0.2143388073855629,1.2289602012095909e-05,0.0002959665179758617
Nickel,ONI_logprice,7,408,-0.20740389138833393,2.4160532079662176e-05,-0.20744433993374292,2.407042060359721e-05,0.0002959665179758617
Nickel,ONI_logprice,8,407,-0.19974322755411514,4.94434248762454e-05,-0.19695137043915678,6.324251296612848e-05,0.00040378796982267075
Nickel,ONI_logprice,9,406,-0.189870440537945,0.00011857324816416888,-0.1845249546043863,0.0001849260422132778,0.0007262611450055345
Nickel,ONI_logprice,10,405,-0.1811711261176721,0.00024723832778916657,-0.1721966081031251,0.0005000802647070834,0.0013460753401854624
Nickel,ONI_logprice,11,404,-0.1734765206413996,0.00046069973657812663,-0.1609364701125837,0.0011706208637273124,0.002052207917484382
Nickel,ONI_logprice,12,403,-0.16966897571212225,0.0006254478097698277,-0.15388157502020353,0.0019481320349375045,0.0024325137531019973
Nickel,ONI_logprice,13,402,-0.1685773234137178,0.0006894029382296509,-0.14948205551016103,0.0026586723559291897,0.0024325137531019973
Nickel,ONI_logprice,14,401,-0.16867700494003182,0.0006950039294577135,-0.14671783625512552,0.003231610508072699,0.0024325137531019973
Nickel,ONI_logprice,15,400,-0.16687555661508457,0.0008063960278825258,-0.14132629341800154,0.0046271304758479384,0.002634227024416251
Nickel,ONI_logprice,16,399,-0.1620404821931257,0.001161813900007961,-0.1339749910084956,0.007365653330094168,0.0034772649681182096
Nickel,ONI_logprice,17,398,-0.15215950999629282,0.002336360423518661,-0.12344409704735516,0.01372472197427007,0.006360092264023022
Nickel,ONI_logprice,18,397,-0.13696422288708474,0.006270702049617596,-0.10924842426945995,0.02952433097898,0.01536322002156311
Nickel,ONI_logprice,19,396,-0.11793677456002706,0.018890140813315217,-0.09260572817885146,0.06562699039150265,0.040244213037062854
Nickel,ONI_logprice,20,395,-0.09886860585174619,0.04958107575597275,-0.07729396936310227,0.12512466879182463,0.07731415708904778
Nickel,ONI_logprice,21,394,-0.08050121520552321,0.11061906275159396,-0.0638247559740227,0.20617645784216862,0.14224535078459857
Nickel,ONI_logprice,22,393,-0.06283522392648819,0.21389714204404814,-0.05207395036700147,0.3031337947620005,0.24954666571805617
Nickel,ONI_logprice,23,392,-0.04463232169942628,0.3781597177555277,-0.04000539417153926,0.42961350599866016,0.4117739148893524
Nickel,ONI_logprice,24,391,-0.02638405938622947,0.6029721172130594,-0.027226826569425076,0.5914392964544183,0.6286305051795726
