rule,centered_month,information_month,entry_date,exit_date,horizon_days,ONI,dONI,strength,train_n,train_mean_spread,direction,direction_label,cop_return,xle_return,spread_return,model_gross_return,regime,xle_trailing_126d_return,xle_volatility_20d,is_test
S3 Strong and rising,2023-07,2023-09,2023-10-02,2023-12-26,60,1.0,0.30000000000000004,Strong 1.0–1.4,10,-0.029537796229977785,-1.0,Long XLE / short COP,-0.005169647990196036,-0.04146760644651981,0.036297958456323776,-0.018148979228161888,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S3 Strong and rising,2023-08,2023-10,2023-11-01,2024-01-29,60,1.3,0.30000000000000004,Strong 1.0–1.4,10,-0.029537796229977785,-1.0,Long XLE / short COP,-0.06125631318700964,-0.00931221793229553,-0.05194409525471411,0.025972047627357053,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S3 Strong and rising,2023-09,2023-11,2023-12-01,2024-02-28,60,1.5,0.19999999999999996,Very strong 1.5–1.9,10,-0.029537796229977785,-1.0,Long XLE / short COP,-0.019148847186750806,0.024346762011598466,-0.04349560919834927,0.021747804599174636,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True
S3 Strong and rising,2023-10,2023-12,2024-01-02,2024-03-27,60,1.7,0.19999999999999996,Very strong 1.5–1.9,11,-0.02355272762213219,-1.0,Long XLE / short COP,0.0901366229248799,0.11515022353231052,-0.02501360060743063,0.012506800303715315,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True
S3 Strong and rising,2023-11,2024-01,2024-02-01,2024-04-26,60,1.9,0.19999999999999996,Very strong 1.5–1.9,12,-0.02591867492484735,-1.0,Long XLE / short COP,0.16748442228947935,0.1501725297491705,0.01731189254030885,-0.008655946270154424,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True
S3 Strong and rising,2023-12,2024-02,2024-03-01,2024-05-24,60,2.0,0.10000000000000009,Extreme ≥2.0,13,-0.027270746792039804,-1.0,Long XLE / short COP,0.036908475943604024,0.06161579239929349,-0.024707316455689465,0.012353658227844733,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True
S3 Strong and rising,2026-06,2026-08,2026-09-01,,60,1.4,0.4999999999999999,Strong 1.0–1.4,16,-0.024183045801208045,-1.0,Long XLE / short COP,,,,,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S4 Rapid strengthening,2015-08,2015-10,2015-11-02,2015-11-02,1,1.7,0.30000000000000004,Very strong 1.5–1.9,0,,,Insufficient training,0.03660377358490563,0.029577048210588597,0.007026725374317033,,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S4 Rapid strengthening,2015-09,2015-11,2015-12-01,2015-12-01,1,2.0,0.30000000000000004,Extreme ≥2.0,1,0.007026725374317033,,Insufficient training,0.002754315093646653,0.007050528789659394,-0.004296213696012741,,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S4 Rapid strengthening,2023-07,2023-09,2023-10-02,2023-10-02,1,1.0,0.30000000000000004,Strong 1.0–1.4,2,0.0013652558391521463,,Insufficient training,-0.026114437791084466,-0.018610834164174084,-0.007503603626910382,,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-01,1,1.3,0.30000000000000004,Strong 1.0–1.4,3,-0.0015910306495353632,-1.0,Long XLE / short COP,-0.023518580515567433,-0.008631750845678354,-0.014886829669889079,0.0074434148349445395,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,2026-09-01,1,1.4,0.4999999999999999,Strong 1.0–1.4,4,-0.004914980404623792,-1.0,Long XLE / short COP,0.008814814814814831,-0.0015415446277170508,0.010356359442531882,-0.005178179721265941,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S4 Rapid strengthening,2015-08,2015-10,2015-11-02,2015-11-03,2,1.7,0.30000000000000004,Very strong 1.5–1.9,0,,,Insufficient training,0.07037735849056581,0.05590062111801242,0.014476737372553394,,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S4 Rapid strengthening,2015-09,2015-11,2015-12-01,2015-12-02,2,2.0,0.30000000000000004,Extreme ≥2.0,1,0.014476737372553394,,Insufficient training,-0.03507161219243493,-0.024089306698002244,-0.010982305494432687,,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S4 Rapid strengthening,2023-07,2023-09,2023-10-02,2023-10-03,2,1.0,0.30000000000000004,Strong 1.0–1.4,2,0.0017472159390603537,,Insufficient training,-0.02195608782435121,-0.019275506812894583,-0.0026805810114566286,,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-02,2,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.00027128362222135954,1.0,Long COP / short XLE,0.02125878808168724,0.02134608655079906,-8.729846911181838e-05,-4.364923455590919e-05,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,2026-09-02,2,1.4,0.4999999999999999,Strong 1.0–1.4,4,0.00018163809938806508,1.0,Long COP / short XLE,0.016296296296296253,0.003545552643749117,0.012750743652547136,0.006375371826273568,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S4 Rapid strengthening,2015-08,2015-10,2015-11-02,2015-11-06,5,1.7,0.30000000000000004,Very strong 1.5–1.9,0,,,Insufficient training,0.052264150943396315,0.032238982549541495,0.02002516839385482,,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S4 Rapid strengthening,2015-09,2015-11,2015-12-01,2015-12-07,5,2.0,0.30000000000000004,Extreme ≥2.0,1,0.02002516839385482,,Insufficient training,-0.10044069041498349,-0.08578143360752033,-0.014659256807463161,,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S4 Rapid strengthening,2023-07,2023-09,2023-10-02,2023-10-06,5,1.0,0.30000000000000004,Strong 1.0–1.4,2,0.0026829557931958292,,Insufficient training,-0.0408349966733198,-0.05029356375318483,0.009458567079865032,,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-07,5,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.00494149288875223,1.0,Long COP / short XLE,-0.03540341479745557,-0.022512539367782414,-0.012890875429673154,-0.006445437714836577,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,2026-09-08,5,1.4,0.4999999999999999,Strong 1.0–1.4,4,0.0004834008091458841,1.0,Long COP / short XLE,0.00029629629629646104,-0.0015415446277168288,0.0018378409240132898,0.0009189204620066449,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S4 Rapid strengthening,2015-08,2015-10,2015-11-02,2015-11-13,10,1.7,0.30000000000000004,Very strong 1.5–1.9,0,,,Insufficient training,-0.022075471698113303,-0.024253179532682356,0.0021777078345690537,,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S4 Rapid strengthening,2015-09,2015-11,2015-12-01,2015-12-14,10,2.0,0.30000000000000004,Extreme ≥2.0,1,0.0021777078345690537,,Insufficient training,-0.09052515607785538,-0.10722679200940055,0.016701635931545167,,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S4 Rapid strengthening,2023-07,2023-09,2023-10-02,2023-10-13,10,1.0,0.30000000000000004,Strong 1.0–1.4,2,0.00943967188305711,,Insufficient training,0.03842315369261473,-0.007532956685499359,0.04595611037811409,,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-14,10,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.021611818048076104,1.0,Long COP / short XLE,-0.02811428696798457,-0.011314592324740413,-0.016799694643244156,-0.008399847321622078,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,,10,1.4,0.4999999999999999,Strong 1.0–1.4,4,0.012008939875246039,1.0,Long COP / short XLE,,,,,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S4 Rapid strengthening,2015-08,2015-10,2015-11-02,2015-11-30,20,1.7,0.30000000000000004,Very strong 1.5–1.9,0,,,Insufficient training,0.01981132075471681,0.005915409642117675,0.013895911112599135,,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S4 Rapid strengthening,2015-09,2015-11,2015-12-01,2015-12-29,20,2.0,0.30000000000000004,Extreme ≥2.0,1,0.013895911112599135,,Insufficient training,-0.12284245317664355,-0.09765833724929429,-0.02518411592734926,,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S4 Rapid strengthening,2023-07,2023-09,2023-10-02,2023-10-27,20,1.0,0.30000000000000004,Strong 1.0–1.4,2,-0.005644102407375062,,Insufficient training,-0.020292747837657887,-0.062479228979727686,0.0421864811420698,,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-11-29,20,1.3,0.30000000000000004,Strong 1.0–1.4,3,0.010299425442439891,1.0,Long COP / short XLE,-0.041320627364905604,-0.019946343170418768,-0.021374284194486837,-0.010687142097243418,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,,20,1.4,0.4999999999999999,Strong 1.0–1.4,4,0.0023809980332082092,1.0,Long COP / short XLE,,,,,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S4 Rapid strengthening,2015-08,2015-10,2015-11-02,2015-12-29,40,1.7,0.30000000000000004,Very strong 1.5–1.9,0,,,Insufficient training,-0.09867924528301897,-0.0915199585911266,-0.007159286691892364,,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S4 Rapid strengthening,2015-09,2015-11,2015-12-01,2016-01-28,40,2.0,0.30000000000000004,Extreme ≥2.0,0,,,Insufficient training,-0.30187293426368,-0.16155011589978774,-0.14032281836389227,,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S4 Rapid strengthening,2023-07,2023-09,2023-10-02,2023-11-27,40,1.0,0.30000000000000004,Strong 1.0–1.4,2,-0.07374105252789231,,Insufficient training,-0.04044257762791559,-0.06247922897972813,0.022036651351812542,,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2023-12-28,40,1.3,0.30000000000000004,Strong 1.0–1.4,2,-0.07374105252789231,,Insufficient training,-0.02003907245776504,-0.010489785722700762,-0.009549286735064277,,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,,40,1.4,0.4999999999999999,Strong 1.0–1.4,4,-0.03374868510975909,-1.0,Long XLE / short COP,,,,,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S4 Rapid strengthening,2015-08,2015-10,2015-11-02,2016-01-28,60,1.7,0.30000000000000004,Very strong 1.5–1.9,0,,,Insufficient training,-0.28264150943396227,-0.1558463751916236,-0.12679513424233868,,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S4 Rapid strengthening,2015-09,2015-11,2015-12-01,2016-02-26,60,2.0,0.30000000000000004,Extreme ≥2.0,0,,,Insufficient training,-0.36857205523283043,-0.15161798325574394,-0.2169540719770865,,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S4 Rapid strengthening,2023-07,2023-09,2023-10-02,2023-12-26,60,1.0,0.30000000000000004,Strong 1.0–1.4,2,-0.1718746031097126,,Insufficient training,-0.005169647990196036,-0.04146760644651981,0.036297958456323776,,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S4 Rapid strengthening,2023-08,2023-10,2023-11-01,2024-01-29,60,1.3,0.30000000000000004,Strong 1.0–1.4,2,-0.1718746031097126,,Insufficient training,-0.06125631318700964,-0.00931221793229553,-0.05194409525471411,,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S4 Rapid strengthening,2026-06,2026-08,2026-09-01,,60,1.4,0.4999999999999999,Strong 1.0–1.4,4,-0.08984883575445388,-1.0,Long XLE / short COP,,,,,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S5 Strong but cooling,2016-01,2016-03,2016-04-01,2016-04-01,1,2.5,-0.10000000000000009,Extreme ≥2.0,0,,,Insufficient training,0.00990099009900991,0.003946070371588339,0.00595491972742157,,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S5 Strong but cooling,2016-02,2016-04,2016-05-02,2016-05-02,1,2.2,-0.2999999999999998,Extreme ≥2.0,1,0.00595491972742157,,Insufficient training,-0.014928511354079022,0.0007420599584448961,-0.015670571312523918,,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S5 Strong but cooling,2016-03,2016-05,2016-06-01,2016-06-01,1,1.7,-0.5000000000000002,Very strong 1.5–1.9,2,-0.004857825792551174,,Insufficient training,0.015909614941203687,0.01011778918755657,0.005791825753647117,,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S5 Strong but cooling,2016-04,2016-06,2016-07-01,2016-07-01,1,1.1,-0.5999999999999999,Strong 1.0–1.4,3,-0.00130794194381841,-1.0,Long XLE / short COP,-0.007753705815279455,0.006455399061032763,-0.014209104876312217,0.007104552438156109,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S5 Strong but cooling,2019-01,2019-03,2019-04-01,2019-04-01,1,1.0,-0.10000000000000009,Strong 1.0–1.4,4,-0.004533232676941862,-1.0,Long XLE / short COP,0.002963401985479397,0.006460336538461453,-0.003496934552982056,0.001748467276491028,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-01,1,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.004325973052149901,-1.0,Long XLE / short COP,0.005312500000000053,0.004435526454747096,0.000876973545252957,-0.0004384867726264785,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-01,1,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.003458815285916091,-1.0,Long XLE / short COP,-0.005916213623281097,-0.014562587000749527,0.00864637337746843,-0.004323186688734215,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-06-03,1,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.0017295026197183022,-1.0,Long XLE / short COP,-0.020557371408911118,-0.02293034772311331,0.002372976314202191,-0.0011864881571010955,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S5 Strong but cooling,2016-01,2016-03,2016-04-01,2016-04-04,2,2.5,-0.10000000000000009,Extreme ≥2.0,0,,,Insufficient training,-0.007362274689007298,-0.00346596514304498,-0.0038963095459623176,,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S5 Strong but cooling,2016-02,2016-04,2016-05-02,2016-05-03,2,2.2,-0.2999999999999998,Extreme ≥2.0,1,-0.0038963095459623176,,Insufficient training,-0.052144659377628244,-0.022855446720094763,-0.02928921265753348,,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S5 Strong but cooling,2016-03,2016-05,2016-06-01,2016-06-02,2,1.7,-0.5000000000000002,Very strong 1.5–1.9,2,-0.0165927611017479,,Insufficient training,0.02328798708784885,0.008758683177287674,0.014529303910561175,,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S5 Strong but cooling,2016-04,2016-06,2016-07-01,2016-07-05,2,1.1,-0.5999999999999999,Strong 1.0–1.4,3,-0.006218739430978208,-1.0,Long XLE / short COP,-0.04903078677309003,-0.01379107981220662,-0.03523970696088341,0.017619853480441705,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S5 Strong but cooling,2019-01,2019-03,2019-04-01,2019-04-02,2,1.0,-0.10000000000000009,Strong 1.0–1.4,4,-0.013473981313454508,-1.0,Long XLE / short COP,-0.016891391317232274,-0.0004507211538461453,-0.01644067016338613,0.008220335081693064,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-02,2,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.014067319083440832,-1.0,Long XLE / short COP,0.020859374999999902,0.018481360228112864,0.002378014771887038,-0.001189007385943519,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-02,2,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.011326430107552854,-1.0,Long XLE / short COP,-0.022625519667412886,-0.008887461184280965,-0.01373805848313192,0.00686902924156596,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-06-04,2,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.011670948446921292,-1.0,Long XLE / short COP,-0.03431962841906089,-0.03229626439875122,-0.0020233640203096703,0.0010116820101548352,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S5 Strong but cooling,2016-01,2016-03,2016-04-01,2016-04-07,5,2.5,-0.10000000000000009,Extreme ≥2.0,0,,,Insufficient training,0.023356181772023366,0.005261427162117638,0.018094754609905728,,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S5 Strong but cooling,2016-02,2016-04,2016-05-02,2016-05-06,5,2.2,-0.2999999999999998,Extreme ≥2.0,1,0.018094754609905728,,Insufficient training,-0.10092514718250611,-0.03131493024636378,-0.06961021693614233,,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S5 Strong but cooling,2016-03,2016-05,2016-06-01,2016-06-07,5,1.7,-0.5000000000000002,Very strong 1.5–1.9,2,-0.025757731163118303,,Insufficient training,0.0961494120359696,0.05028692237994581,0.0458624896560238,,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S5 Strong but cooling,2016-04,2016-06,2016-07-01,2016-07-08,5,1.1,-0.5999999999999999,Strong 1.0–1.4,3,-0.0018843242234042694,-1.0,Long XLE / short COP,-0.03534777651083243,-0.006602112676056482,-0.028745663834775947,0.014372831917387974,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S5 Strong but cooling,2019-01,2019-03,2019-04-01,2019-04-05,5,1.0,-0.10000000000000009,Strong 1.0–1.4,4,-0.008599659126247189,-1.0,Long XLE / short COP,-0.020299303600533336,0.01577524038461542,-0.036074543985148755,0.018037271992574377,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-05,5,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.014094636098027502,-1.0,Long XLE / short COP,0.04312499999999986,0.03580103495617282,0.007323965043827041,-0.0036619825219135205,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-07,5,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.010524869241051745,-1.0,Long XLE / short COP,-0.012312120243044622,-0.0019274012206874636,-0.010384719022357158,0.005192359511178579,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-06-07,5,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.010504847781238233,-1.0,Long XLE / short COP,-0.03664200928952355,-0.031219722252126436,-0.005422287037397111,0.0027111435186985555,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S5 Strong but cooling,2016-01,2016-03,2016-04-01,2016-04-14,10,2.5,-0.10000000000000009,Extreme ≥2.0,0,,,Insufficient training,0.12261995430312256,0.05902663597500779,0.06359331832811477,,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S5 Strong but cooling,2016-02,2016-04,2016-05-02,2016-05-13,10,2.2,-0.2999999999999998,Extreme ≥2.0,1,0.06359331832811477,,Insufficient training,-0.095458368376787,-0.03547046601365389,-0.059987902363133117,,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S5 Strong but cooling,2016-03,2016-05,2016-06-01,2016-06-14,10,1.7,-0.5000000000000002,Very strong 1.5–1.9,2,0.0018027079824908254,,Insufficient training,0.02190454231035277,0.01374207188160681,0.00816247042874596,,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S5 Strong but cooling,2016-04,2016-06,2016-07-01,2016-07-15,10,1.1,-0.5999999999999999,Strong 1.0–1.4,3,0.003922628797909204,1.0,Long COP / short XLE,-0.020752565564424064,0.015698356807511527,-0.03645092237193559,-0.018225461185967795,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S5 Strong but cooling,2019-01,2019-03,2019-04-01,2019-04-12,10,1.0,-0.10000000000000009,Strong 1.0–1.4,4,-0.006170758994551995,-1.0,Long XLE / short COP,-0.0017780411912872163,0.015024038461538547,-0.016802079652825763,0.008401039826412882,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-12,10,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.008297023126206749,-1.0,Long XLE / short COP,0.02499999999999969,0.01520751927341868,0.00979248072658101,-0.004896240363290505,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-14,10,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.005282105817408789,-1.0,Long XLE / short COP,-0.02610782220533825,0.0033194132134062304,-0.02942723541874448,0.01471361770937224,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-06-14,10,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.00873141004617103,-1.0,Long XLE / short COP,-0.05909169103733003,-0.05221229411131445,-0.00687939692601558,0.00343969846300779,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S5 Strong but cooling,2016-01,2016-03,2016-04-01,2016-04-28,20,2.5,-0.10000000000000009,Extreme ≥2.0,0,,,Insufficient training,0.21020563594821007,0.11164090759618528,0.09856472835202479,,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S5 Strong but cooling,2016-02,2016-04,2016-05-02,2016-05-27,20,2.2,-0.2999999999999998,Extreme ≥2.0,1,0.09856472835202479,,Insufficient training,-0.06253762279439679,-0.0037102997922230374,-0.05882732300217375,,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S5 Strong but cooling,2016-03,2016-05,2016-06-01,2016-06-28,20,1.7,-0.5000000000000002,Very strong 1.5–1.9,2,0.01986870267492552,,Insufficient training,-0.03274152640073802,0.009868558137548611,-0.04261008453828663,,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S5 Strong but cooling,2016-04,2016-06,2016-07-01,2016-07-29,20,1.1,-0.5999999999999999,Strong 1.0–1.4,3,-0.0009575597294785299,-1.0,Long XLE / short COP,-0.06342850982771753,-0.011443661971831331,-0.051984847855886196,0.025992423927943098,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S5 Strong but cooling,2019-01,2019-03,2019-04-01,2019-04-29,20,1.0,-0.10000000000000009,Strong 1.0–1.4,4,-0.013714381761080446,-1.0,Long XLE / short COP,-0.07171432804859956,-0.006009615384615308,-0.06570471266398425,0.03285235633199213,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-04-26,20,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.02411244794166121,-1.0,Long XLE / short COP,0.01749999999999985,0.011088816136867186,0.006411183863132663,-0.0032055919315663317,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-05-29,20,1.5,-0.30000000000000004,Very strong 1.5–1.9,6,-0.019025175974195563,-1.0,Long XLE / short COP,-0.07269436970559517,-0.029018096155905226,-0.04367627354968995,0.021838136774844974,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-07-01,20,1.2,-0.30000000000000004,Strong 1.0–1.4,7,-0.02254676134212333,-1.0,Long XLE / short COP,-0.01634268019955243,-0.01050475296660014,-0.005837927232952289,0.0029189636164761446,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S5 Strong but cooling,2016-01,2016-03,2016-04-01,2016-05-26,40,2.5,-0.10000000000000009,Extreme ≥2.0,0,,,Insufficient training,0.1421177455504239,0.10309108845774362,0.03902665709268027,,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S5 Strong but cooling,2016-02,2016-04,2016-05-02,2016-06-27,40,2.2,-0.2999999999999998,Extreme ≥2.0,0,,,Insufficient training,-0.13761074345940694,-0.034405586237129526,-0.10320515722227741,,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S5 Strong but cooling,2016-03,2016-05,2016-06-01,2016-07-27,40,1.7,-0.5000000000000002,Very strong 1.5–1.9,1,0.03902665709268027,,Insufficient training,-0.07046135276448484,0.013668484981834927,-0.08412983774631977,,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S5 Strong but cooling,2016-04,2016-06,2016-07-01,2016-08-26,40,1.1,-0.5999999999999999,Strong 1.0–1.4,2,-0.03208925006479857,,Insufficient training,-0.02947148372641928,0.017899061032862873,-0.04737054475928215,,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S5 Strong but cooling,2019-01,2019-03,2019-04-01,2019-05-28,40,1.0,-0.10000000000000009,Strong 1.0–1.4,4,-0.048919720658799765,-1.0,Long XLE / short COP,-0.10585584647816515,-0.08383413461538447,-0.02202171186278068,0.01101085593139034,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S5 Strong but cooling,2024-01,2024-03,2024-04-01,2024-05-24,40,1.8,-0.19999999999999996,Very strong 1.5–1.9,5,-0.04354011889959595,-1.0,Long XLE / short COP,-0.07812355810639049,-0.035061780547049004,-0.043061777559341485,0.021530888779670743,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S5 Strong but cooling,2024-02,2024-04,2024-05-01,2024-06-27,40,1.5,-0.30000000000000004,Very strong 1.5–1.9,5,-0.04354011889959595,-1.0,Long XLE / short COP,-0.0829932955778453,-0.02011906005359132,-0.06287423552425397,0.03143711776212699,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S5 Strong but cooling,2024-03,2024-05,2024-06-03,2024-07-30,40,1.2,-0.30000000000000004,Strong 1.0–1.4,6,-0.04346039534288687,-1.0,Long XLE / short COP,-0.054618957509030897,0.007071807342545977,-0.061690764851576874,0.030845382425788437,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S5 Strong but cooling,2016-01,2016-03,2016-04-01,2016-06-24,60,2.5,-0.10000000000000009,Extreme ≥2.0,0,,,Insufficient training,0.10228533591352096,0.10515807779551789,-0.002872741881996932,,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
