month,variant,ticker,weight,hedge_weight,gross_exposure,net_exposure,turnover,cost
2022-08,basic,MOD,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,basic,AAON,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,basic,VRT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,basic,NVT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,basic,JCI,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,basic,TT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,basic,SPXC,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,basic,XLI_HEDGE,0.0,-0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-08,inverse_vol,MOD,0.07698218771888896,0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,inverse_vol,AAON,0.1539547039610344,0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,inverse_vol,VRT,0.08052407814952456,0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,inverse_vol,NVT,0.19552711604942755,0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,inverse_vol,JCI,0.17210244642062195,0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,inverse_vol,TT,0.178899147610775,0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,inverse_vol,SPXC,0.14201032008972755,0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,inverse_vol,XLI_HEDGE,0.0,-0.0,0.9999999999999999,0.9999999999999999,0.05661846865489596,8.492770298234395e-05
2022-08,vol_target,MOD,0.048750338805625876,0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,vol_target,AAON,0.09749455297668408,0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,vol_target,VRT,0.050993303881344584,0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,vol_target,NVT,0.12382102192138236,0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,vol_target,JCI,0.10898693348284443,0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,vol_target,TT,0.11329106532942822,0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,vol_target,SPXC,0.08993055956723484,0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,vol_target,XLI_HEDGE,0.0,-0.0,0.6332677759645443,0.6332677759645443,0.12000096050865858,0.00018000144076298788
2022-08,trend,MOD,0.03849109385944448,0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,trend,AAON,0.0769773519805172,0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,trend,VRT,0.04026203907476228,0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,trend,NVT,0.09776355802471377,0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,trend,JCI,0.08605122321031097,0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,trend,TT,0.0894495738053875,0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,trend,SPXC,0.07100516004486378,0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,trend,XLI_HEDGE,0.0,-0.0,0.49999999999999994,0.49999999999999994,0.02830923432744798,4.2463851491171974e-05
2022-08,drawdown,MOD,0.03849109385944448,0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,drawdown,AAON,0.0769773519805172,0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,drawdown,VRT,0.04026203907476228,0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,drawdown,NVT,0.09776355802471377,0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,drawdown,JCI,0.08605122321031097,0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,drawdown,TT,0.0894495738053875,0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,drawdown,SPXC,0.07100516004486378,0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,drawdown,XLI_HEDGE,0.0,-0.0,0.49999999999999994,0.49999999999999994,0.24999999999999994,0.0003749999999999999
2022-08,tail_budget,MOD,0.05246315050941485,0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,tail_budget,AAON,0.10491970993386475,0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,tail_budget,VRT,0.054876939156586514,0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,tail_budget,NVT,0.13325119513920966,0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,tail_budget,JCI,0.11728734681553041,0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,tail_budget,TT,0.12191928009870244,0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,tail_budget,SPXC,0.09677964497402157,0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,tail_budget,XLI_HEDGE,0.0,-0.0,0.6814972666273302,0.6814972666273302,0.038585331628936785,5.7877997443405175e-05
2022-08,combined,MOD,0.03849109385944448,0.0,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,combined,AAON,0.0769773519805172,0.0,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,combined,VRT,0.04026203907476228,0.0,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,combined,NVT,0.09776355802471377,0.0,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,combined,JCI,0.08605122321031097,0.0,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,combined,TT,0.0894495738053875,0.0,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,combined,SPXC,0.07100516004486378,0.0,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,combined,XLI_HEDGE,0.0,-0.26505225416034417,0.49999999999999994,0.23494774583965577,0.38570646600163894,0.0005785596990024584
2022-08,confirmed,MOD,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,confirmed,AAON,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,confirmed,VRT,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,confirmed,NVT,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,confirmed,JCI,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,confirmed,TT,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,confirmed,SPXC,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,confirmed,XLI_HEDGE,0.0,-0.0,0.0,0.0,0.0,0.0
2022-08,core_signal,MOD,0.03271742978052781,0.0,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-08,core_signal,AAON,0.06543074918343961,0.0,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-08,core_signal,VRT,0.034222733213547935,0.0,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-08,core_signal,NVT,0.0830990243210067,0.0,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-08,core_signal,JCI,0.07314353972876432,0.0,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-08,core_signal,TT,0.07603213773457937,0.0,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-08,core_signal,SPXC,0.06035438603813421,0.0,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-08,core_signal,XLI_HEDGE,0.0,-0.22529441603629255,0.4249999999999999,0.19970558396370738,0.3278504961013931,0.0004917757441520896
2022-09,basic,MOD,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,basic,AAON,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,basic,VRT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,basic,NVT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,basic,JCI,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,basic,TT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,basic,SPXC,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,basic,XLI_HEDGE,0.0,-0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-09,inverse_vol,MOD,0.08120352705910473,0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,inverse_vol,AAON,0.15782203069783937,0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,inverse_vol,VRT,0.0793558100294854,0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,inverse_vol,NVT,0.19480526040114016,0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,inverse_vol,JCI,0.17374798046434783,0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,inverse_vol,TT,0.17163492918270265,0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,inverse_vol,SPXC,0.14143046216537994,0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,inverse_vol,XLI_HEDGE,0.0,-0.0,1.0,1.0,0.019468400241493156,2.9202600362239736e-05
2022-09,vol_target,MOD,0.05153435790299039,0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,vol_target,AAON,0.1001589131595149,0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,vol_target,VRT,0.050361737523600396,0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,vol_target,NVT,0.12362965470195032,0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,vol_target,JCI,0.1102660307310819,0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,vol_target,TT,0.1089250207410058,0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,vol_target,SPXC,0.08975629901286195,0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,vol_target,XLI_HEDGE,0.0,-0.0,0.6346320137730057,0.6346320137730057,0.012090715248404355,1.8136072872606533e-05
2022-09,trend,MOD,0.040601763529552366,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,trend,AAON,0.07891101534891969,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,trend,VRT,0.0396779050147427,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,trend,NVT,0.09740263020057008,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,trend,JCI,0.08687399023217392,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,trend,TT,0.08581746459135133,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,trend,SPXC,0.07071523108268997,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,trend,XLI_HEDGE,0.0,-0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,MOD,0.040601763529552366,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,AAON,0.07891101534891969,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,VRT,0.0396779050147427,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,NVT,0.09740263020057008,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,JCI,0.08687399023217392,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,TT,0.08581746459135133,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,SPXC,0.07071523108268997,0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,drawdown,XLI_HEDGE,0.0,-0.0,0.5,0.5,0.009734200120746578,1.4601300181119868e-05
2022-09,tail_budget,MOD,0.055339981731278326,0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,tail_budget,AAON,0.10755528253415214,0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,tail_budget,VRT,0.05408076762609198,0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,tail_budget,NVT,0.1327592524880023,0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,tail_budget,JCI,0.11840877376847182,0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,tail_budget,TT,0.11696873509578726,0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,tail_budget,SPXC,0.09638447338354647,0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,tail_budget,XLI_HEDGE,0.0,-0.0,0.6814972666273303,0.6814972666273303,0.01326766155018446,1.9901492325276692e-05
2022-09,combined,MOD,0.040601763529552366,0.0,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,combined,AAON,0.07891101534891969,0.0,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,combined,VRT,0.0396779050147427,0.0,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,combined,NVT,0.09740263020057008,0.0,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,combined,JCI,0.08687399023217392,0.0,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,combined,TT,0.08581746459135133,0.0,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,combined,SPXC,0.07071523108268997,0.0,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,combined,XLI_HEDGE,0.0,-0.27557572260065283,0.5,0.22442427739934717,0.020257668561055237,3.0386502841582856e-05
2022-09,confirmed,MOD,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,confirmed,AAON,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,confirmed,VRT,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,confirmed,NVT,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,confirmed,JCI,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,confirmed,TT,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,confirmed,SPXC,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,confirmed,XLI_HEDGE,0.0,-0.0,0.0,0.0,0.0,0.0
2022-09,core_signal,MOD,0.03451149900011951,0.0,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-09,core_signal,AAON,0.06707436304658174,0.0,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-09,core_signal,VRT,0.0337262192625313,0.0,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-09,core_signal,NVT,0.08279223567048456,0.0,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-09,core_signal,JCI,0.07384289169734783,0.0,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-09,core_signal,TT,0.07294484490264863,0.0,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-09,core_signal,SPXC,0.060107946420286475,0.0,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-09,core_signal,XLI_HEDGE,0.0,-0.23423936421055488,0.42500000000000004,0.19076063578944513,0.017219018276896918,2.5828527415345376e-05
2022-10,basic,MOD,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,basic,AAON,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,basic,VRT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,basic,NVT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,basic,JCI,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,basic,TT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,basic,SPXC,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,basic,XLI_HEDGE,0.0,-0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-10,inverse_vol,MOD,0.07791937917221657,0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,inverse_vol,AAON,0.15264913925019788,0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,inverse_vol,VRT,0.0772061171695517,0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,inverse_vol,NVT,0.19268738812502983,0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,inverse_vol,JCI,0.1693869429442862,0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,inverse_vol,TT,0.1796184240645618,0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,inverse_vol,SPXC,0.15053260927415613,0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,inverse_vol,XLI_HEDGE,0.0,-0.0,1.0,1.0,0.03417128398127066,5.125692597190599e-05
2022-10,vol_target,MOD,0.05086777627796049,0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,vol_target,AAON,0.0996532871141126,0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,vol_target,VRT,0.05040214048408517,0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,vol_target,NVT,0.1257912865176353,0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,vol_target,JCI,0.11058015617724408,0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,vol_target,TT,0.11725953039900293,0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,vol_target,SPXC,0.09827156186872875,0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,vol_target,XLI_HEDGE,0.0,-0.0,0.6528257388387694,0.6528257388387694,0.02053814040662806,3.080721060994209e-05
2022-10,trend,MOD,0.038959689586108286,0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,trend,AAON,0.07632456962509894,0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,trend,VRT,0.03860305858477585,0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,trend,NVT,0.09634369406251492,0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,trend,JCI,0.0846934714721431,0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,trend,TT,0.0898092120322809,0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,trend,SPXC,0.07526630463707806,0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,trend,XLI_HEDGE,0.0,-0.0,0.5,0.5,0.01708564199063533,2.5628462985952994e-05
2022-10,drawdown,MOD,0.019479844793054143,0.0,0.25,0.25,0.25,0.000375
2022-10,drawdown,AAON,0.03816228481254947,0.0,0.25,0.25,0.25,0.000375
2022-10,drawdown,VRT,0.019301529292387924,0.0,0.25,0.25,0.25,0.000375
2022-10,drawdown,NVT,0.04817184703125746,0.0,0.25,0.25,0.25,0.000375
2022-10,drawdown,JCI,0.04234673573607155,0.0,0.25,0.25,0.25,0.000375
2022-10,drawdown,TT,0.04490460601614045,0.0,0.25,0.25,0.25,0.000375
2022-10,drawdown,SPXC,0.03763315231853903,0.0,0.25,0.25,0.25,0.000375
2022-10,drawdown,XLI_HEDGE,0.0,-0.0,0.25,0.25,0.25,0.000375
2022-10,tail_budget,MOD,0.05310184392316412,0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,tail_budget,AAON,0.10402997115202456,0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,tail_budget,VRT,0.05261575781795887,0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,tail_budget,NVT,0.13131592832076733,0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,tail_budget,JCI,0.11543673861889057,0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,tail_budget,TT,0.12240946503590754,0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,tail_budget,SPXC,0.1025875617586173,0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,tail_budget,XLI_HEDGE,0.0,-0.0,0.6814972666273302,0.6814972666273302,0.023287636630382226,3.493145494557334e-05
2022-10,combined,MOD,0.019479844793054143,0.0,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,combined,AAON,0.03816228481254947,0.0,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,combined,VRT,0.019301529292387924,0.0,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,combined,NVT,0.04817184703125746,0.0,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,combined,JCI,0.04234673573607155,0.0,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,combined,TT,0.04490460601614045,0.0,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,combined,SPXC,0.03763315231853903,0.0,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,combined,XLI_HEDGE,0.0,-0.13198782139580395,0.25,0.11801217860419605,0.3935879012048489,0.0005903818518072733
2022-10,confirmed,MOD,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,confirmed,AAON,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,confirmed,VRT,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,confirmed,NVT,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,confirmed,JCI,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,confirmed,TT,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,confirmed,SPXC,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,confirmed,XLI_HEDGE,0.0,-0.0,0.0,0.0,0.0,0.0
2022-10,core_signal,MOD,0.01655786807409602,0.0,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-10,core_signal,AAON,0.03243794209066705,0.0,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-10,core_signal,VRT,0.016406299898529736,0.0,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-10,core_signal,NVT,0.04094606997656884,0.0,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-10,core_signal,JCI,0.03599472537566081,0.0,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-10,core_signal,TT,0.03816891511371938,0.0,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-10,core_signal,SPXC,0.031988179470758174,0.0,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-10,core_signal,XLI_HEDGE,0.0,-0.11218964818643336,0.21250000000000002,0.10031035181356665,0.33454971602412154,0.0005018245740361823
2022-11,basic,MOD,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,basic,AAON,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,basic,VRT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,basic,NVT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,basic,JCI,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,basic,TT,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,basic,SPXC,0.14285714285714285,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,basic,XLI_HEDGE,0.0,-0.0,0.9999999999999998,0.9999999999999998,0.0,0.0
2022-11,inverse_vol,MOD,0.07747002995960284,0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,inverse_vol,AAON,0.15079297928615373,0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,inverse_vol,VRT,0.06837888348540226,0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,inverse_vol,NVT,0.1964006492550347,0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,inverse_vol,JCI,0.1649070865602852,0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,inverse_vol,TT,0.19073767563045732,0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,inverse_vol,SPXC,0.15131269582306395,0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,inverse_vol,XLI_HEDGE,0.0,-0.0,1.0,1.0,0.031225198489616524,4.683779773442479e-05
2022-11,vol_target,MOD,0.04229242175631718,0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,vol_target,AAON,0.08232087016343151,0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,vol_target,VRT,0.037329385067989586,0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,vol_target,NVT,0.10721899934516345,0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,vol_target,JCI,0.09002604050947034,0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,vol_target,TT,0.10412747002665904,0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,vol_target,SPXC,0.08260459370122027,0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,vol_target,XLI_HEDGE,0.0,-0.0,0.5459197805702514,0.5459197805702514,0.10690595826851795,0.00016035893740277694
2022-11,trend,MOD,0.03873501497980142,0.0,0.5,0.5,0.015612599244808262,2.3418898867212394e-05
