episode,date,series,return
2014-03 to 2016-06,2016-07-14,Enhanced short/order-book,0.0012850309870366151
2014-03 to 2016-06,2016-07-15,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-18,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-19,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-20,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-21,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-22,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-25,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-26,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-27,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-28,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-07-29,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-01,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-02,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-03,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-04,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-05,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-08,Enhanced short/order-book,-0.00017788259296650988
2014-03 to 2016-06,2016-08-09,Enhanced short/order-book,-0.0002525677723522468
2014-03 to 2016-06,2016-08-10,Enhanced short/order-book,-0.0005694280411675384
2014-03 to 2016-06,2016-08-11,Enhanced short/order-book,0.0003299788135593154
2014-03 to 2016-06,2016-08-12,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-15,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-16,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-17,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-18,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-19,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-22,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-23,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-24,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-25,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-26,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-08-29,Enhanced short/order-book,0.0018257932471453
2014-03 to 2016-06,2016-08-30,Enhanced short/order-book,-1.6158221303019804e-05
2014-03 to 2016-06,2016-08-31,Enhanced short/order-book,-0.0003878474466709747
2014-03 to 2016-06,2016-09-01,Enhanced short/order-book,0.00024315912333033873
2014-03 to 2016-06,2016-09-02,Enhanced short/order-book,0.0009545689878332764
2014-03 to 2016-06,2016-09-06,Enhanced short/order-book,-6.422607578673856e-05
2014-03 to 2016-06,2016-09-07,Enhanced short/order-book,-2.7692150042245072e-05
2014-03 to 2016-06,2016-09-08,Enhanced short/order-book,-0.00039602534562210856
2014-03 to 2016-06,2016-09-09,Enhanced short/order-book,-0.0008341429500144346
2014-03 to 2016-06,2016-09-12,Enhanced short/order-book,0.0002733571953010308
2014-03 to 2016-06,2016-09-13,Enhanced short/order-book,-0.0038675584874051303
2014-03 to 2016-06,2016-09-14,Enhanced short/order-book,-0.00015026633322029115
2014-03 to 2016-06,2016-09-15,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-09-16,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-09-19,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-09-20,Enhanced short/order-book,0.0
2014-03 to 2016-06,2016-09-21,Enhanced short/order-book,0.003481646230537934
2014-03 to 2016-06,2016-09-22,Enhanced short/order-book,0.0027022018347890864
2014-03 to 2016-06,2016-09-23,Enhanced short/order-book,-0.003999240496004138
2014-03 to 2016-06,2016-09-26,Enhanced short/order-book,-0.0017136223989966913
2014-03 to 2016-06,2016-09-27,Enhanced short/order-book,0.0017084945600347734
2014-03 to 2016-06,2016-09-28,Enhanced short/order-book,0.002413339104855222
2014-03 to 2016-06,2016-09-29,Enhanced short/order-book,-0.0044166028861848915
2014-03 to 2016-06,2016-09-30,Enhanced short/order-book,-0.005155687529800055
2014-03 to 2016-06,2014-06-02,Passive insurance basket,0.0008874456120018248
2014-03 to 2016-06,2014-06-03,Passive insurance basket,0.000613156291072503
2014-03 to 2016-06,2014-06-04,Passive insurance basket,0.004205004639023846
2014-03 to 2016-06,2014-06-05,Passive insurance basket,0.00413762916334437
2014-03 to 2016-06,2014-06-06,Passive insurance basket,0.00499420132172812
2014-03 to 2016-06,2014-06-09,Passive insurance basket,-0.0013283928848143445
2014-03 to 2016-06,2014-06-10,Passive insurance basket,-0.002071341855962472
2014-03 to 2016-06,2014-06-11,Passive insurance basket,-0.003476480298189144
2014-03 to 2016-06,2014-06-12,Passive insurance basket,-0.003459486335216755
2014-03 to 2016-06,2014-06-13,Passive insurance basket,0.0003805552814790669
2014-03 to 2016-06,2014-06-16,Passive insurance basket,-0.002175183505009115
2014-03 to 2016-06,2014-06-17,Passive insurance basket,0.0035676440369898366
2014-03 to 2016-06,2014-06-18,Passive insurance basket,0.00351858135039973
2014-03 to 2016-06,2014-06-19,Passive insurance basket,0.0017627472501400288
2014-03 to 2016-06,2014-06-20,Passive insurance basket,-0.0008545486924971257
2014-03 to 2016-06,2014-06-23,Passive insurance basket,0.0003386293793810058
2014-03 to 2016-06,2014-06-24,Passive insurance basket,-0.007126627489227544
2014-03 to 2016-06,2014-06-25,Passive insurance basket,-0.0025651539100851606
2014-03 to 2016-06,2014-06-26,Passive insurance basket,-0.0013057244798279077
2014-03 to 2016-06,2014-06-27,Passive insurance basket,-0.0019157868871539918
2014-03 to 2016-06,2014-06-30,Passive insurance basket,0.000884256067401834
2014-03 to 2016-06,2014-07-01,Passive insurance basket,0.010100496902083478
2014-03 to 2016-06,2014-07-02,Passive insurance basket,-0.007146186918442821
2014-03 to 2016-06,2014-07-03,Passive insurance basket,0.006158173212813756
2014-03 to 2016-06,2014-07-07,Passive insurance basket,-0.0031801541579536963
2014-03 to 2016-06,2014-07-08,Passive insurance basket,-0.0034637788775586653
2014-03 to 2016-06,2014-07-09,Passive insurance basket,-0.002117388081009808
2014-03 to 2016-06,2014-07-10,Passive insurance basket,-0.00991441143988081
2014-03 to 2016-06,2014-07-11,Passive insurance basket,0.001203954043485167
2014-03 to 2016-06,2014-07-14,Passive insurance basket,0.003463059002412283
2014-03 to 2016-06,2014-07-15,Passive insurance basket,-0.0007307278438154485
2014-03 to 2016-06,2014-07-16,Passive insurance basket,-0.0016627933058731559
2014-03 to 2016-06,2014-07-17,Passive insurance basket,-0.008585521093375292
2014-03 to 2016-06,2014-07-18,Passive insurance basket,0.008773954471032352
2014-03 to 2016-06,2014-07-21,Passive insurance basket,0.0007144362993962705
2014-03 to 2016-06,2014-07-22,Passive insurance basket,-0.0037550289066556886
2014-03 to 2016-06,2014-07-23,Passive insurance basket,0.0043752781799830665
2014-03 to 2016-06,2014-07-24,Passive insurance basket,0.0018819974184636212
2014-03 to 2016-06,2014-07-25,Passive insurance basket,-0.007516814997698074
2014-03 to 2016-06,2014-07-28,Passive insurance basket,0.004435698576618519
2014-03 to 2016-06,2014-07-29,Passive insurance basket,-0.008507663796702425
2014-03 to 2016-06,2014-07-30,Passive insurance basket,-0.008660876316400334
2014-03 to 2016-06,2014-07-31,Passive insurance basket,-0.007539679500775498
2014-03 to 2016-06,2014-08-01,Passive insurance basket,0.0011118154569240701
2014-03 to 2016-06,2014-08-04,Passive insurance basket,0.009674857134063464
2014-03 to 2016-06,2014-08-05,Passive insurance basket,-0.004584260464824075
2014-03 to 2016-06,2014-08-06,Passive insurance basket,0.005045680048111789
2014-03 to 2016-06,2014-08-07,Passive insurance basket,-0.005596622361015102
2014-03 to 2016-06,2014-08-08,Passive insurance basket,0.01086360810979281
2014-03 to 2016-06,2014-08-11,Passive insurance basket,0.003905848077750962
2014-03 to 2016-06,2014-08-12,Passive insurance basket,0.005224045172229852
2014-03 to 2016-06,2014-08-13,Passive insurance basket,0.007283187650029221
2014-03 to 2016-06,2014-08-14,Passive insurance basket,0.008301303149303996
2014-03 to 2016-06,2014-08-15,Passive insurance basket,-0.0015830126498052044
2014-03 to 2016-06,2014-08-18,Passive insurance basket,0.004198520022507424
2014-03 to 2016-06,2014-08-19,Passive insurance basket,-0.0012971522963367565
2014-03 to 2016-06,2014-08-20,Passive insurance basket,0.0034749428125666615
2014-03 to 2016-06,2014-08-21,Passive insurance basket,0.005675796575642211
2014-03 to 2016-06,2014-08-22,Passive insurance basket,-0.003672796288029301
2014-03 to 2016-06,2014-08-25,Passive insurance basket,0.00883705609431118
2014-03 to 2016-06,2014-08-26,Passive insurance basket,0.001074489463806172
2014-03 to 2016-06,2014-08-27,Passive insurance basket,0.0011553334379572622
2014-03 to 2016-06,2014-08-28,Passive insurance basket,-0.004042758718772244
2014-03 to 2016-06,2014-08-29,Passive insurance basket,0.0022859191220792052
2014-03 to 2016-06,2014-09-02,Passive insurance basket,0.0036577533741242174
2014-03 to 2016-06,2014-09-03,Passive insurance basket,-0.002468662124889831
2014-03 to 2016-06,2014-09-04,Passive insurance basket,-0.005050475239949281
2014-03 to 2016-06,2014-09-05,Passive insurance basket,0.0032709516228572877
2014-03 to 2016-06,2014-09-08,Passive insurance basket,-0.0003112981620190247
2014-03 to 2016-06,2014-09-09,Passive insurance basket,-0.011788530044622325
2014-03 to 2016-06,2014-09-10,Passive insurance basket,0.001991939872919346
2014-03 to 2016-06,2014-09-11,Passive insurance basket,-0.00045073193815847734
2014-03 to 2016-06,2014-09-12,Passive insurance basket,-0.0033956448736292
2014-03 to 2016-06,2014-09-15,Passive insurance basket,0.005555771887401084
2014-03 to 2016-06,2014-09-16,Passive insurance basket,0.0017110163902787079
2014-03 to 2016-06,2014-09-17,Passive insurance basket,0.0023169009917807237
2014-03 to 2016-06,2014-09-18,Passive insurance basket,0.006874963155152125
2014-03 to 2016-06,2014-09-19,Passive insurance basket,-0.003040887093961442
2014-03 to 2016-06,2014-09-22,Passive insurance basket,-0.006912073728786106
2014-03 to 2016-06,2014-09-23,Passive insurance basket,-0.009952292663996887
2014-03 to 2016-06,2014-09-24,Passive insurance basket,0.010413319313018032
2014-03 to 2016-06,2014-09-25,Passive insurance basket,-0.012163377875294423
2014-03 to 2016-06,2014-09-26,Passive insurance basket,0.009880829115375356
2014-03 to 2016-06,2014-09-29,Passive insurance basket,-0.004260094632700606
2014-03 to 2016-06,2014-09-30,Passive insurance basket,-0.0030489224361128775
2014-03 to 2016-06,2014-10-01,Passive insurance basket,-0.01231623179826058
2014-03 to 2016-06,2014-10-02,Passive insurance basket,0.0037969393058456813
2014-03 to 2016-06,2014-10-03,Passive insurance basket,0.012376889338357566
2014-03 to 2016-06,2014-10-06,Passive insurance basket,-0.004579998118127593
2014-03 to 2016-06,2014-10-07,Passive insurance basket,-0.016396611085909618
2014-03 to 2016-06,2014-10-08,Passive insurance basket,0.018225611501856642
2014-03 to 2016-06,2014-10-09,Passive insurance basket,-0.01582578900485576
2014-03 to 2016-06,2014-10-10,Passive insurance basket,-0.007286070795807342
2014-03 to 2016-06,2014-10-13,Passive insurance basket,-0.006913346044149282
2014-03 to 2016-06,2014-10-14,Passive insurance basket,0.006711275865882271
2014-03 to 2016-06,2014-10-15,Passive insurance basket,-0.010063439834495091
2014-03 to 2016-06,2014-10-16,Passive insurance basket,0.0007586702134037004
2014-03 to 2016-06,2014-10-17,Passive insurance basket,0.0124153474523645
2014-03 to 2016-06,2014-10-20,Passive insurance basket,0.004443168410098064
2014-03 to 2016-06,2014-10-21,Passive insurance basket,0.020191431440187646
2014-03 to 2016-06,2014-10-22,Passive insurance basket,-0.0026112094476196113
2014-03 to 2016-06,2014-10-23,Passive insurance basket,0.0013028310640939011
2014-03 to 2016-06,2014-10-24,Passive insurance basket,0.011620010992822838
2014-03 to 2016-06,2014-10-27,Passive insurance basket,0.004080392848886172
2014-03 to 2016-06,2014-10-28,Passive insurance basket,0.011584746602630647
2014-03 to 2016-06,2014-10-29,Passive insurance basket,-0.0004197061908373101
2014-03 to 2016-06,2014-10-30,Passive insurance basket,0.009760694477978893
2014-03 to 2016-06,2014-10-31,Passive insurance basket,0.012560266099741924
2014-03 to 2016-06,2014-11-03,Passive insurance basket,0.003331185344644494
2014-03 to 2016-06,2014-11-04,Passive insurance basket,0.005645457123126585
2014-03 to 2016-06,2014-11-05,Passive insurance basket,0.003958403613115058
2014-03 to 2016-06,2014-11-06,Passive insurance basket,0.0006832997361316817
2014-03 to 2016-06,2014-11-07,Passive insurance basket,0.000871975852179574
2014-03 to 2016-06,2014-11-10,Passive insurance basket,0.0018768314674664222
2014-03 to 2016-06,2014-11-11,Passive insurance basket,-0.0018740630340174924
2014-03 to 2016-06,2014-11-12,Passive insurance basket,0.003306674839175683
2014-03 to 2016-06,2014-11-13,Passive insurance basket,-0.0016506953181373296
2014-03 to 2016-06,2014-11-14,Passive insurance basket,-0.006777293908784454
2014-03 to 2016-06,2014-11-17,Passive insurance basket,0.0021771628328028925
2014-03 to 2016-06,2014-11-18,Passive insurance basket,0.0028402562115099617
2014-03 to 2016-06,2014-11-19,Passive insurance basket,0.0005233450375732307
2014-03 to 2016-06,2014-11-20,Passive insurance basket,0.004239686460617342
2014-03 to 2016-06,2014-11-21,Passive insurance basket,0.00896741015427005
2014-03 to 2016-06,2014-11-24,Passive insurance basket,0.0037092659148483254
2014-03 to 2016-06,2014-11-25,Passive insurance basket,-0.005207361990495651
2014-03 to 2016-06,2014-11-26,Passive insurance basket,0.0016989361627355315
2014-03 to 2016-06,2014-11-28,Passive insurance basket,-0.0007989538689223696
2014-03 to 2016-06,2014-12-01,Passive insurance basket,-0.004395990619374013
2014-03 to 2016-06,2014-12-02,Passive insurance basket,0.010279722782086553
2014-03 to 2016-06,2014-12-03,Passive insurance basket,0.002609597075947212
2014-03 to 2016-06,2014-12-04,Passive insurance basket,0.0005977345516825494
2014-03 to 2016-06,2014-12-05,Passive insurance basket,0.002549902646390878
2014-03 to 2016-06,2014-12-08,Passive insurance basket,0.01126813353027667
2014-03 to 2016-06,2014-12-09,Passive insurance basket,-0.005204896879553944
2014-03 to 2016-06,2014-12-10,Passive insurance basket,-0.01889550620549285
2014-03 to 2016-06,2014-12-11,Passive insurance basket,0.001176449968381954
2014-03 to 2016-06,2014-12-12,Passive insurance basket,-0.022549912009029893
2014-03 to 2016-06,2014-12-15,Passive insurance basket,-0.007254953484674531
2014-03 to 2016-06,2014-12-16,Passive insurance basket,-0.005783745464356227
2014-03 to 2016-06,2014-12-17,Passive insurance basket,0.019733895627086717
2014-03 to 2016-06,2014-12-18,Passive insurance basket,0.02045362418414487
2014-03 to 2016-06,2014-12-19,Passive insurance basket,-0.0008626537871114781
2014-03 to 2016-06,2014-12-22,Passive insurance basket,0.0040983906280640525
2014-03 to 2016-06,2014-12-23,Passive insurance basket,0.006787208032790648
2014-03 to 2016-06,2014-12-24,Passive insurance basket,-0.0009163448491035231
2014-03 to 2016-06,2014-12-26,Passive insurance basket,0.004023735213281032
2014-03 to 2016-06,2014-12-29,Passive insurance basket,0.0023056003260393254
2014-03 to 2016-06,2014-12-30,Passive insurance basket,-0.0001058908966850014
2014-03 to 2016-06,2014-12-31,Passive insurance basket,-0.008889682660417564
2014-03 to 2016-06,2015-01-02,Passive insurance basket,-0.003100089409626916
2014-03 to 2016-06,2015-01-05,Passive insurance basket,-0.019875514327438615
2014-03 to 2016-06,2015-01-06,Passive insurance basket,-0.010328352385403194
2014-03 to 2016-06,2015-01-07,Passive insurance basket,0.014035665783403317
2014-03 to 2016-06,2015-01-08,Passive insurance basket,0.013138201720202858
2014-03 to 2016-06,2015-01-09,Passive insurance basket,-0.011554882401543787
2014-03 to 2016-06,2015-01-12,Passive insurance basket,-0.0095823221511524
2014-03 to 2016-06,2015-01-13,Passive insurance basket,0.002702432362464924
2014-03 to 2016-06,2015-01-14,Passive insurance basket,-0.015495010911108498
2014-03 to 2016-06,2015-01-15,Passive insurance basket,-0.0016735670358414279
2014-03 to 2016-06,2015-01-16,Passive insurance basket,0.011637040018449563
2014-03 to 2016-06,2015-01-20,Passive insurance basket,-0.006734661351528115
2014-03 to 2016-06,2015-01-21,Passive insurance basket,-0.0003333987756896084
2014-03 to 2016-06,2015-01-22,Passive insurance basket,0.021499134149933985
2014-03 to 2016-06,2015-01-23,Passive insurance basket,-0.008073577661622422
2014-03 to 2016-06,2015-01-26,Passive insurance basket,0.007434384823923557
2014-03 to 2016-06,2015-01-27,Passive insurance basket,-0.005950954105064743
2014-03 to 2016-06,2015-01-28,Passive insurance basket,-0.017387977709054536
2014-03 to 2016-06,2015-01-29,Passive insurance basket,0.00642651153866991
2014-03 to 2016-06,2015-01-30,Passive insurance basket,-0.018242271369526608
2014-03 to 2016-06,2015-02-02,Passive insurance basket,0.01779097101600513
2014-03 to 2016-06,2015-02-03,Passive insurance basket,0.014307352157730824
2014-03 to 2016-06,2015-02-04,Passive insurance basket,0.004398075226852649
2014-03 to 2016-06,2015-02-05,Passive insurance basket,0.003110181057882855
2014-03 to 2016-06,2015-02-06,Passive insurance basket,-0.0021399896530066576
2014-03 to 2016-06,2015-02-09,Passive insurance basket,-0.009629976656063022
2014-03 to 2016-06,2015-02-10,Passive insurance basket,-0.010848820113444568
2014-03 to 2016-06,2015-02-11,Passive insurance basket,0.005159621572512041
2014-03 to 2016-06,2015-02-12,Passive insurance basket,0.007873642395630043
2014-03 to 2016-06,2015-02-13,Passive insurance basket,-0.0036769993656710076
2014-03 to 2016-06,2015-02-17,Passive insurance basket,0.0015517798391304627
2014-03 to 2016-06,2015-02-18,Passive insurance basket,-0.006538691045829381
2014-03 to 2016-06,2015-02-19,Passive insurance basket,0.0017132625068503327
2014-03 to 2016-06,2015-02-20,Passive insurance basket,0.00224747968218586
2014-03 to 2016-06,2015-02-23,Passive insurance basket,-0.0035815731829740294
2014-03 to 2016-06,2015-02-24,Passive insurance basket,0.00536649708191983
2014-03 to 2016-06,2015-02-25,Passive insurance basket,-0.0021774677454949876
2014-03 to 2016-06,2015-02-26,Passive insurance basket,0.0005138968418976209
2014-03 to 2016-06,2015-02-27,Passive insurance basket,-0.0030562659965380767
2014-03 to 2016-06,2015-03-02,Passive insurance basket,0.006580822282253429
2014-03 to 2016-06,2015-03-03,Passive insurance basket,0.00025937067172754347
2014-03 to 2016-06,2015-03-04,Passive insurance basket,-0.010253624275444517
2014-03 to 2016-06,2015-03-05,Passive insurance basket,0.0061658099838275415
2014-03 to 2016-06,2015-03-06,Passive insurance basket,-0.006405652452454835
2014-03 to 2016-06,2015-03-09,Passive insurance basket,0.004713591971800879
2014-03 to 2016-06,2015-03-10,Passive insurance basket,-0.01900904302646933
